popularity,danceability,energy,key,loudness,mode,acousticness,instrumentalness,speechiness,liveness,valence,tempo,duration_ms,time_signature,genre
4,0.0641,0.21,0,-16.049,0,0.218,0.218,0.0375,0.63,0.144,68.067,458400,3,classique
2,0.124,0.264,0,-15.653,0,0.232,0.574,0.0333,0.149,0.172,72.41,317893,3,classique
0,0.577,0.203,7,-23.84,1,0.934,0.838,0.132,0.107,0.326,73.864,96000,4,classique
0,0.495,0.0283,4,-20.552,1,0.992,0.196,0.054,0.14,0.85,71.32,186000,4,classique
0,0.216,0.0999,7,-19.049,1,0.876,0.923,0.058,0.123,0.318,147.464,159000,3,classique
0,0.152,0.0527,0,-34.305,1,0.991,0.885,0.0424,0.0893,0.332,79.663,112227,4,classique
2,0.232,0.22,10,-19.428,0,0.844,0.0545,0.0366,0.0662,0.892,167.14,176160,3,classique
6,0.125,0.175,7,-18.339,1,0.983,0.948,0.0411,0.123,0.153,94.297,216760,3,classique
31,0.279,0.0359,7,-25.47,1,0.995,0.876,0.0556,0.104,0.275,80.016,268613,1,classique
3,0.168,0.0962,11,-26.337,0,0.804,0.0209,0.037,0.106,0.174,110.815,240760,3,classique
7,0.134,0.122,2,-22.177,1,0.959,0.844,0.0408,0.128,0.117,91.666,351160,4,classique
1,0.193,0.223,9,-17.554,0,0.975,1.12e-06,0.0325,0.141,0.248,76.075,84573,3,classique
0,0.435,0.412,9,-13.492,1,0.965,0.00862,0.033,0.264,0.509,96.775,420293,4,classique
0,0.233,0.186,2,-13.19,1,0.973,0.0025,0.0468,0.295,0.0814,71.593,135146,4,classique
0,0.502,0.447,2,-12.968,1,0.879,0.353,0.0411,0.201,0.582,82.835,204506,4,classique
10,0.752,0.363,11,-18.086,0,0.877,0.0434,0.0595,0.0872,0.951,115.206,87261,4,classique
45,0.27,0.116,2,-20.336,1,0.967,0.64,0.0481,0.131,0.326,76.413,61747,3,classique
44,0.141,0.0444,10,-27.108,0,0.973,0.00384,0.0442,0.123,0.0384,92.245,398133,3,classique
40,0.214,0.0663,4,-23.507,1,0.984,0.531,0.0501,0.143,0.15,80.718,132680,4,classique
12,0.257,0.146,4,-14.103,1,0.97,5.31e-06,0.0347,0.397,0.238,118.607,79867,4,classique
12,0.217,0.157,3,-14.173,1,0.966,1.54e-05,0.0308,0.224,0.107,98.38,79467,4,classique
11,0.176,0.199,4,-18.434,0,0.972,0.00351,0.0403,0.165,0.127,83.312,466000,3,classique
10,0.24,0.192,2,-18.204,1,0.974,0.079,0.0352,0.212,0.109,77.366,89173,5,classique
8,0.234,0.124,5,-16.623,1,0.98,0.483,0.0326,0.276,0.0629,103.521,177760,4,classique
15,0.101,0.0249,9,-36.191,0,0.978,0.816,0.0381,0.0866,0.0564,72.029,122000,4,classique
4,0.221,0.178,6,-20.669,0,0.954,0.594,0.0362,0.0909,0.121,136.044,553307,4,classique
0,0.309,0.213,1,-13.799,0,0.741,0.138,0.037,0.127,0.23,142.53,715533,3,classique
1,0.423,0.103,7,-14.798,1,0.913,0.0525,0.0471,0.0858,0.172,104.71,339347,3,classique
45,0.172,0.0362,4,-22.325,0,0.982,0.0235,0.0414,0.111,0.0366,138.045,269360,3,classique
2,0.16,0.014,10,-28.344,0,0.978,0.106,0.044,0.105,0.0394,94.646,301360,3,classique
3,0.208,0.0361,5,-22.058,0,0.961,0.583,0.0517,0.0757,0.0384,87.998,261147,4,classique
0,0.206,0.021,6,-24.119,1,0.916,0.0219,0.0449,0.129,0.0369,107.758,196533,4,classique
0,0.234,0.0637,4,-17.994,1,0.975,0.00024,0.0506,0.546,0.0501,87.609,215400,4,classique
0,0.261,0.18,4,-17.938,0,0.995,0.197,0.0349,0.284,0.146,98.268,69667,3,classique
10,0.403,0.0298,0,-20.664,1,0.954,0.375,0.0381,0.0778,0.212,110.712,407187,4,classique
0,0.119,0.0575,4,-24.5,1,0.977,0.237,0.0425,0.174,0.0378,80.785,435413,1,classique
13,0.31,0.014,5,-33.799,1,0.994,0.905,0.048,0.0766,0.183,64.457,353653,4,classique
2,0.263,0.0207,7,-23.028,1,0.97,0.384,0.0383,0.141,0.0586,96.958,490640,4,classique
9,0.505,0.296,2,-16.156,1,0.971,0.913,0.0502,0.0456,0.381,142.458,259667,4,classique
5,0.24,0.049,7,-26.811,1,0.98,0.635,0.0439,0.278,0.143,87.279,469787,3,classique
24,0.478,0.0193,9,-31.144,1,0.955,0.119,0.0475,0.218,0.512,111.811,204000,4,classique
2,0.109,0.0264,3,-28.504,1,0.962,0.907,0.0473,0.106,0.0389,162.932,328000,5,classique
25,0.418,0.0984,7,-19.828,0,0.962,0.775,0.037,0.192,0.283,79.433,461000,4,classique
4,0.377,0.221,1,-16.273,0,0.935,0.923,0.0634,0.116,0.331,80.858,599000,4,classique
0,0.42,0.055,10,-26.489,1,0.994,0.903,0.0536,0.153,0.475,146.819,303000,4,classique
1,0.456,0.142,9,-19.447,1,0.959,0.173,0.0468,0.144,0.397,125.3,525000,3,classique
4,0.206,0.0331,5,-25.534,1,0.973,0.705,0.0489,0.101,0.102,81.846,537493,4,classique
1,0.207,0.0817,0,-18.84,0,0.976,0.663,0.0386,0.168,0.0399,129.366,329533,3,classique
0,0.401,0.0561,0,-25.237,1,0.99,0.9,0.0461,0.0791,0.231,100.536,932147,4,classique
0,0.476,0.0259,2,-24.389,1,0.995,0.913,0.0622,0.101,0.125,132.492,341000,1,classique
0,0.51,0.194,9,-20.914,1,0.99,0.923,0.0408,0.0952,0.74,116.51,222500,4,classique
0,0.398,0.0281,2,-20.205,0,0.962,0.153,0.0459,0.0596,0.186,128.498,285000,5,classique
3,0.31,0.136,9,-18.541,1,0.99,0.908,0.0358,0.114,0.207,129.946,668000,4,classique
4,0.383,0.0148,0,-23.901,0,0.99,0.908,0.0669,0.0932,0.113,75.394,832000,4,classique
0,0.354,0.182,7,-17.356,1,0.974,0.92,0.0338,0.331,0.258,134.389,845000,4,classique
0,0.163,0.0315,5,-27.596,1,0.978,0.95,0.0345,0.0972,0.084,173.43,435000,3,classique
0,0.153,0.079,0,-19.038,0,0.975,0.833,0.0403,0.209,0.0386,92.565,348250,4,classique
4,0.308,0.147,0,-17.44,0,0.987,0.914,0.0331,0.0997,0.155,133.712,793000,3,classique
3,0.38,0.138,8,-20.866,1,0.991,0.925,0.0335,0.0905,0.133,135.962,621000,4,classique
4,0.216,0.151,2,-17.981,1,0.981,0.894,0.0459,0.085,0.0696,77.873,787000,4,classique
4,0.474,0.16,2,-17.717,1,0.982,0.865,0.0386,0.324,0.366,94.913,447000,4,classique
3,0.322,0.0882,2,-19.683,1,0.889,0.907,0.0382,0.0945,0.174,141.703,252973,4,classique
0,0.333,0.0327,10,-26.324,1,0.971,2.44e-05,0.0639,0.16,0.105,121.317,156067,4,classique
19,0.194,0.00965,6,-29.291,0,0.985,0.93,0.0354,0.0976,0.0553,79.886,468533,3,classique
8,0.451,0.0954,7,-20.529,1,0.898,0.89,0.0576,0.0793,0.292,149.818,325360,4,classique
7,0.227,0.0134,0,-28.423,1,0.911,0.221,0.0581,0.104,0.175,73.117,343640,4,classique
0,0.289,0.185,0,-20.699,1,0.992,0.891,0.0332,0.087,0.621,140.772,255000,4,classique
10,0.451,0.359,3,-16.802,1,0.982,0.88,0.0396,0.258,0.344,144.006,446000,4,classique
0,0.375,0.254,7,-17.746,0,0.94,0.913,0.0365,0.138,0.284,111.35,442000,4,classique
0,0.234,0.0182,3,-24.096,1,0.958,0.681,0.0378,0.125,0.0397,96.682,468000,3,classique
0,0.394,0.274,7,-17.01,0,0.942,0.933,0.0345,0.0798,0.508,137.164,278000,4,classique
2,0.175,0.0388,0,-25.438,1,0.989,0.792,0.0408,0.0929,0.0356,129.246,682000,3,classique
10,0.372,0.00996,0,-27.551,1,0.957,0.0847,0.0463,0.0648,0.261,144.126,434000,4,classique
4,0.354,0.0877,5,-23.957,1,0.948,0.891,0.0399,0.415,0.168,126.783,837160,4,classique
7,0.15,0.0122,2,-23.166,1,0.986,0.456,0.0446,0.088,0.104,97.77,394480,4,classique
4,0.358,0.0695,9,-19.816,1,0.985,0.115,0.0406,0.0804,0.511,136.128,496587,3,classique
0,0.438,0.184,5,-16.184,1,0.96,0.0914,0.0528,0.147,0.24,143.123,175267,4,classique
0,0.0824,0.03,2,-31.546,1,0.969,0.987,0.0449,0.177,0.0335,171.042,240000,3,classique
0,0.149,0.19,10,-19.209,1,0.974,0.876,0.0353,0.0741,0.0383,137.327,343387,4,classique
0,0.412,0.494,7,-12.687,0,0.921,0.819,0.0333,0.339,0.516,75.126,112000,4,classique
0,0.19,0.0131,2,-18.784,0,0.991,0.962,0.0348,0.104,0.0394,133.85,144827,4,classique
0,0.149,0.101,2,-19.935,0,0.984,0.917,0.0342,0.184,0.0486,79.567,202000,4,classique
0,0.37,0.116,0,-23.33,0,0.991,0.899,0.0611,0.0773,0.081,74.204,569400,4,classique
0,0.391,0.0029,8,-35.441,1,0.995,0.898,0.0544,0.109,0.164,65.917,320467,4,classique
0,0.3,0.0802,0,-24.716,0,0.991,0.902,0.0473,0.116,0.209,97.266,288267,3,classique
0,0.559,0.107,0,-17.015,0,0.958,0.362,0.0734,0.173,0.454,113.772,170000,4,classique
0,0.278,0.00245,1,-41.53,0,0.995,0.881,0.0497,0.114,0.293,139.161,403333,3,classique
0,0.287,0.0855,6,-24.19,0,0.992,0.888,0.0481,0.105,0.114,156.795,461400,4,classique
0,0.274,0.134,7,-24.191,0,0.988,0.9,0.0396,0.0724,0.316,115.003,417000,1,classique
0,0.377,0.111,9,-20.962,0,0.958,0.0696,0.0458,0.213,0.151,132.234,888027,4,classique
0,0.432,0.0886,9,-22.703,1,0.963,0.0118,0.0481,0.0713,0.291,79.137,580893,4,classique
0,0.128,0.0341,8,-30.292,1,0.861,0.57,0.0429,0.12,0.0381,96.887,348840,4,classique
0,0.252,0.125,0,-22.925,1,0.984,0.924,0.0438,0.0825,0.126,77.43,691827,4,classique
0,0.415,0.0012,5,-37.05,1,0.992,0.882,0.0671,0.0672,0.125,80.711,278867,4,classique
0,0.289,0.0664,0,-22.047,1,0.98,0.928,0.0349,0.0714,0.0571,91.053,681467,4,classique
0,0.359,0.153,9,-18.642,0,0.915,0.224,0.0414,0.0788,0.189,139.031,839907,4,classique
0,0.461,0.14,4,-19.783,1,0.936,0.221,0.0441,0.217,0.281,90.804,524933,4,classique
0,0.328,0.0787,5,-22.252,0,0.983,0.9,0.0438,0.11,0.0396,126.922,639600,4,classique
0,0.313,0.177,5,-20.885,0,0.981,0.936,0.0397,0.0871,0.117,69.267,499507,4,classique
0,0.145,0.0157,7,-34.662,1,0.819,0.00852,0.0453,0.11,0.0357,101.584,684053,3,classique
0,0.308,0.102,2,-19.52,1,0.914,0.117,0.0485,0.331,0.254,76.804,616467,4,classique
0,0.321,0.156,7,-19.45,1,0.976,0.899,0.0334,0.058,0.203,135.984,612722,4,classique
0,0.174,0.0946,5,-19.344,0,0.909,0.269,0.043,0.101,0.0797,89.74,728782,4,classique
0,0.32,0.261,0,-15.149,0,0.941,0.914,0.0387,0.0937,0.193,98.793,442000,4,classique
0,0.156,0.0322,8,-21.148,1,0.945,0.563,0.0363,0.0914,0.0521,84.624,561000,3,classique
0,0.259,0.358,0,-13.638,1,0.897,0.843,0.0409,0.276,0.245,87.781,523600,4,classique
0,0.311,0.0671,5,-20.51,1,0.913,0.614,0.0381,0.168,0.188,119.496,549000,4,classique
0,0.194,0.0574,10,-26.388,1,0.935,0.747,0.0378,0.0995,0.132,80.745,625000,4,classique
9,0.149,0.0533,2,-21.238,0,0.965,0.318,0.0377,0.0886,0.0362,80.616,628560,4,classique
0,0.398,0.255,0,-13.895,1,0.94,0.746,0.0461,0.474,0.527,88.055,323840,4,classique
0,0.267,0.157,5,-16.452,0,0.955,0.777,0.0408,0.131,0.0707,95.587,485000,4,classique
44,0.209,0.0118,11,-30.911,1,0.983,0.91,0.039,0.0988,0.0475,85.105,547893,4,classique
