popularity,danceability,energy,key,loudness,mode,acousticness,instrumentalness,speechiness,liveness,valence,tempo,duration_ms,time_signature,genre
44,0.654,0.942,7,-7.737,1,0.00723,0.716,0.185,0.103,0.0449,140.82,192827,4,electro
29,0.548,0.929,10,-5.005,0,0.0856,2.68e-05,0.0526,0.281,0.609,154.87,171871,4,electro
33,0.327,0.951,6,-3.108,1,0.0167,0.000305,0.447,0.123,0.119,155.086,241564,4,electro
51,0.514,0.936,1,-3.517,0,0.0065,0.0297,0.23,0.0728,0.201,127.914,160669,4,electro
0,0.693,0.908,7,-3.417,1,0.000445,0.0609,0.0505,0.141,0.273,94.969,282938,4,electro
9,0.608,0.93,4,-6.882,1,0.0559,0.0176,0.0837,0.27,0.198,150.001,282488,4,electro
25,0.579,0.882,8,-1.272,1,0.176,0.00198,0.343,0.327,0.648,175.083,198861,4,electro
0,0.537,0.925,5,-5.143,0,0.00568,5.66e-05,0.182,0.714,0.295,155.016,187359,4,electro
39,0.773,0.992,5,-1.604,1,0.169,0.0561,0.117,0.544,0.378,99.955,192000,4,electro
63,0.558,0.99,1,-3.877,1,0.000206,0.376,0.128,0.0797,0.0738,138.074,161739,4,electro
0,0.789,0.886,1,-3.6,1,0.00117,0.000805,0.138,0.0797,0.0393,149.966,160112,4,electro
11,0.715,0.952,2,-1.105,1,0.0145,0.00474,0.322,0.291,0.121,99.866,199019,4,electro
0,0.783,0.859,11,-7.818,0,0.124,0.13,0.181,0.13,0.134,140.852,131527,4,electro
17,0.41,0.97,5,-0.27,0,0.352,3.12e-05,0.282,0.382,0.211,80.328,171038,4,electro
9,0.618,0.973,6,-3.76,0,0.00428,0.578,0.476,0.0857,0.0844,159.979,268500,4,electro
0,0.545,0.883,1,-3.139,1,0.026,1.17e-05,0.0727,0.252,0.188,160.051,200620,4,electro
47,0.63,0.969,6,-3.434,0,0.044,0.465,0.175,0.357,0.0964,140.028,169392,4,electro
30,0.641,0.726,2,-4.786,1,0.0634,0.522,0.0433,0.254,0.255,169.958,140471,4,electro
31,0.731,0.993,7,1.419,1,0.159,0.0,0.401,0.079,0.265,110.009,199926,4,electro
25,0.698,0.974,8,-1.495,1,0.00681,0.568,0.174,0.152,0.698,160.019,180094,4,electro
35,0.463,0.934,7,-2.612,1,0.0844,1.71e-06,0.356,0.093,0.468,179.927,214000,4,electro
28,0.557,0.942,0,-2.249,0,0.00386,0.000142,0.078,0.19,0.235,94.9,194842,4,electro
44,0.601,0.995,10,-0.33,0,0.0148,0.00382,0.146,0.0845,0.201,99.965,254400,4,electro
11,0.705,0.981,6,-8.894,0,0.0176,1.64e-06,0.145,0.401,0.0822,115.057,172174,4,electro
28,0.583,0.98,7,0.022,1,0.0309,0.0306,0.142,0.0704,0.147,105.024,182000,4,electro
