popularity,danceability,energy,key,loudness,mode,acousticness,instrumentalness,speechiness,liveness,valence,tempo,duration_ms,time_signature,genre
75,0.502,0.924,4,-6.299,1,0.0127,0.0,0.0503,0.162,0.922,149.186,219667,4,rock
32,0.473,0.161,0,-23.429,1,0.345,1.11e-05,0.0454,0.101,0.439,136.014,152064,4,rock
78,0.573,0.683,5,-6.644,1,0.461,0.0,0.176,0.0935,0.817,169.519,142787,4,rock
76,0.355,0.791,8,-7.565,1,0.00045,0.0,0.0453,0.0969,0.758,106.392,285200,4,rock
26,0.722,0.657,0,-8.248,1,0.277,4.22e-05,0.0477,0.144,0.599,111.002,181707,4,rock
73,0.573,0.939,8,-6.441,1,0.493,0.0,0.0808,0.0994,0.963,137.382,134253,4,rock
73,0.536,0.901,9,-7.211,1,0.00145,0.0186,0.0374,0.06,0.666,87.559,276880,4,rock
29,0.596,0.552,11,-10.203,1,0.164,3.8e-05,0.0287,0.173,0.735,85.964,223819,4,rock
66,0.349,0.692,1,-11.691,1,0.462,0.00266,0.0338,0.197,0.952,179.396,288507,4,rock
73,0.479,0.601,7,-8.806,1,0.0832,0.00142,0.0318,0.11,0.669,124.966,313027,4,rock
38,0.628,0.669,2,-9.153,1,0.0235,0.529,0.0459,0.133,0.216,150.007,171571,4,rock
72,0.624,0.306,2,-11.831,1,0.634,2.67e-05,0.0318,0.0632,0.227,139.912,232667,4,rock
78,0.625,0.726,11,-11.402,0,0.0158,0.000169,0.0444,0.0625,0.507,124.945,280400,4,rock
32,0.36,0.599,4,-8.606,1,0.212,4.6e-05,0.0366,0.316,0.641,173.779,246489,3,rock
73,0.787,0.472,2,-12.824,1,0.221,0.000336,0.0832,0.153,0.824,120.059,330643,4,rock
73,0.653,0.677,0,-12.244,1,0.249,0.0,0.0396,0.403,0.888,114.37,216533,4,rock
28,0.554,0.513,4,-12.851,0,0.111,0.724,0.0304,0.162,0.685,130.034,182308,4,rock
74,0.583,0.905,2,-6.132,1,0.0984,0.00019,0.0733,0.0593,0.646,173.982,226827,4,rock
73,0.61,0.891,4,-5.452,0,0.000805,0.0928,0.0587,0.0657,0.51,139.903,246733,4,rock
41,0.623,0.991,10,-1.86,0,0.008,1.63e-05,0.097,0.36,0.461,114.986,239164,4,rock
68,0.702,0.578,2,-13.415,1,0.382,5.89e-06,0.031,0.0425,0.975,111.617,363640,4,rock
71,0.572,0.721,5,-8.959,1,0.187,7.41e-06,0.0402,0.216,0.844,164.252,267000,4,rock
36,0.246,0.57,2,-9.624,1,0.000443,0.000749,0.0346,0.128,0.489,80.486,190973,4,rock
68,0.505,0.476,2,-12.897,1,0.25,0.00915,0.0711,0.113,0.542,99.31,536227,4,rock
71,0.601,0.574,2,-8.166,1,0.579,1.14e-05,0.03,0.216,0.8,147.964,214080,4,rock
31,0.69,0.84,7,-6.537,1,0.0025,0.0439,0.0295,0.196,0.662,112.966,231659,4,rock
72,0.552,0.552,11,-9.736,0,0.052,0.0,0.0364,0.046,0.593,208.571,269760,4,rock
70,0.524,0.955,0,-7.081,1,0.00717,8.77e-06,0.0411,0.659,0.869,133.849,253733,4,rock
33,0.516,0.776,4,-9.01,1,2.62e-05,7.25e-05,0.0401,0.0951,0.472,124.947,238200,4,rock
79,0.591,0.963,0,-6.489,0,8.74e-05,0.000107,0.0531,0.0781,0.609,125.03,222827,4,rock
73,0.757,0.868,9,-9.326,1,0.411,0.00221,0.062,0.355,0.815,138.923,199200,4,rock
21,0.394,0.72,9,-9.143,0,0.00122,0.00976,0.0336,0.0827,0.451,76.461,252549,4,rock
72,0.728,0.878,11,-6.926,0,0.176,0.856,0.0564,0.61,0.911,126.59,262613,4,rock
73,0.744,0.798,7,-5.981,1,0.175,0.00367,0.0364,0.26,0.89,125.061,268507,4,rock
30,0.285,0.838,4,-3.788,1,0.00271,0.00236,0.0294,0.088,0.389,90.01,250443,4,rock
65,0.441,0.908,11,-4.627,0,0.000183,0.00328,0.115,0.0612,0.632,145.439,287400,4,rock
72,0.475,0.439,11,-15.039,0,0.000146,0.000277,0.0427,0.223,0.76,118.392,234867,4,rock
32,0.418,0.798,9,-3.7,0,0.139,0.000764,0.0352,0.227,0.336,121.198,358155,4,rock
73,0.823,0.417,2,-12.643,1,0.562,0.00098,0.032,0.0765,0.522,111.928,276280,4,rock
73,0.599,0.79,4,-3.58,1,0.00257,0.00181,0.043,0.312,0.961,103.783,188067,4,rock
37,0.433,0.625,7,-4.563,1,0.422,0.0,0.0271,0.126,0.357,164.247,214388,4,rock
75,0.741,0.58,4,-9.05,1,0.117,3.31e-05,0.0304,0.212,0.944,127.402,171267,4,rock
70,0.608,0.768,1,-9.911,1,0.101,1.41e-06,0.0364,0.0942,0.748,132.699,211160,4,rock
30,0.42,0.891,4,-4.349,1,0.00128,0.0,0.0568,0.165,0.466,74.984,261092,4,rock
71,0.582,0.689,7,-12.203,1,0.607,0.0571,0.0277,0.145,0.531,111.166,297853,4,rock
72,0.442,0.846,4,-5.214,1,0.0538,4.71e-06,0.0764,0.282,0.622,128.235,217653,4,rock
22,0.505,0.829,7,-5.188,1,0.108,3.51e-06,0.0333,0.214,0.801,171.969,247492,4,rock
72,0.623,0.94,0,-5.731,1,0.202,0.00184,0.0365,0.0472,0.837,131.037,210133,4,rock
69,0.661,0.978,1,-3.064,0,0.0247,0.0,0.107,0.0856,0.592,98.019,204960,4,rock
29,0.541,0.876,7,-3.94,1,0.00679,0.00035,0.0514,0.111,0.573,87.474,218482,4,rock
72,0.578,0.836,2,-6.607,1,0.163,1.36e-06,0.0512,0.0583,0.932,167.026,209520,4,rock
69,0.515,0.766,7,-12.768,1,0.0249,0.00103,0.0343,0.455,0.774,146.911,221000,4,rock
21,0.401,0.793,7,-4.995,1,1.21e-06,0.00329,0.0432,0.177,0.38,129.944,201213,4,rock
64,0.542,0.915,9,-9.637,1,0.319,5.34e-05,0.0549,0.171,0.92,159.81,175400,4,rock
70,0.611,0.72,4,-8.359,1,0.291,0.0,0.0259,0.356,0.8,128.594,218187,4,rock
29,0.421,0.801,2,-6.234,1,0.00187,0.0852,0.028,0.0842,0.282,105.692,353993,4,rock
67,0.7,0.726,2,-7.717,1,0.434,1.1e-06,0.0329,0.0963,0.641,130.109,243267,4,rock
67,0.751,0.703,9,-5.687,1,0.368,0.00123,0.0287,0.196,0.907,97.931,185960,4,rock
23,0.666,0.569,8,-9.554,0,0.0259,0.178,0.0392,0.354,0.502,124.999,234240,4,rock
74,0.544,0.265,2,-11.952,1,0.848,0.0,0.035,0.196,0.7,133.837,146176,3,rock
68,0.717,0.527,9,-10.779,1,0.567,0.00668,0.0292,0.0785,0.731,116.288,246667,4,rock
27,0.704,0.329,7,-13.737,1,0.606,0.000134,0.0804,0.125,0.582,172.128,201053,4,rock
70,0.653,0.666,6,-7.808,1,0.0508,0.0466,0.0249,0.139,0.765,128.505,270652,4,rock
70,0.733,0.726,7,-6.514,1,0.379,2.58e-06,0.0371,0.471,0.915,120.814,197160,4,rock
49,0.555,0.651,2,-9.254,1,0.0429,0.0,0.0368,0.0927,0.749,144.092,229782,4,rock
63,0.477,0.479,7,-11.887,0,0.0649,0.029,0.0483,0.0906,0.662,122.531,396187,4,rock
70,0.794,0.427,11,-15.492,1,0.334,1.04e-05,0.029,0.0703,0.751,105.732,213400,4,rock
31,0.642,0.703,8,-7.173,0,0.000538,0.735,0.0435,0.248,0.489,110.028,202912,4,rock
70,0.661,0.818,2,-5.9,1,0.182,0.000995,0.0291,0.0527,0.79,147.544,266333,4,rock
69,0.67,0.591,7,-6.012,1,0.62,0.0,0.0646,0.373,0.8,91.439,217613,4,rock
38,0.654,0.723,7,-5.246,1,0.0334,0.0,0.0254,0.086,0.834,134.012,181093,4,rock
66,0.686,0.722,9,-7.094,0,0.101,3.37e-06,0.0233,0.11,0.904,104.665,281747,4,rock
68,0.717,0.588,2,-13.953,1,0.331,0.0,0.0535,0.102,0.852,131.537,194267,4,rock
29,0.533,0.783,2,-3.685,1,0.0754,7.2e-06,0.0479,0.169,0.103,145.15,195560,4,rock
65,0.477,0.859,0,-8.625,1,0.000333,0.000155,0.0387,0.265,0.629,91.009,280213,4,rock
