popularity,danceability,energy,key,loudness,mode,acousticness,instrumentalness,speechiness,liveness,valence,tempo,duration_ms,time_signature,genre
0,0.928,0.481,9,-9.35,0,0.105,0.0,0.287,0.176,0.613,134.007,210937,4,rap
62,0.76,0.476,8,-8.103,1,0.294,0.0,0.241,0.1,0.354,147.01,161990,4,rap
65,0.736,0.604,1,-7.357,0,0.0652,6.43e-05,0.222,0.124,0.574,155.007,264532,4,rap
65,0.936,0.523,5,-6.71,1,0.239,0.0,0.0597,0.117,0.699,119.889,124056,4,rap
66,0.544,0.524,8,-7.914,1,0.136,0.0,0.0621,0.106,0.117,81.982,129429,4,rap
68,0.864,0.664,8,-7.315,1,0.0476,0.0,0.104,0.0863,0.381,94.932,99108,4,rap
73,0.748,0.648,10,-6.445,0,0.484,0.0,0.0816,0.126,0.726,139.952,123560,4,rap
0,0.906,0.382,10,-12.89,0,0.18,0.0,0.269,0.113,0.391,104.025,129264,4,rap
76,0.686,0.561,10,-9.929,0,0.185,0.0,0.191,0.114,0.186,148.775,116240,4,rap
86,0.592,0.457,9,-6.081,0,0.661,0.000331,0.0603,0.146,0.225,146.04,110886,4,rap
64,0.638,0.539,10,-5.853,1,0.22,0.0,0.0504,0.241,0.247,83.381,143713,4,rap
77,0.876,0.733,10,-4.478,0,0.0208,0.0,0.333,0.0999,0.962,154.904,148630,4,rap
71,0.755,0.552,9,-5.604,1,0.0967,0.0,0.288,0.158,0.402,153.157,193973,4,rap
83,0.554,0.498,9,-8.866,1,0.23,5.98e-06,0.0685,0.795,0.413,79.635,190067,4,rap
48,0.651,0.654,4,-6.988,0,0.0494,0.0,0.0348,0.236,0.392,81.537,205302,4,rap
78,0.676,0.609,2,-5.831,0,0.0706,0.0,0.481,0.152,0.508,142.037,237735,4,rap
64,0.884,0.698,0,-9.101,1,0.0405,0.0,0.364,0.195,0.575,140.068,191938,4,rap
68,0.813,0.528,6,-6.305,0,0.0715,0.0,0.313,0.125,0.131,79.532,207039,4,rap
74,0.835,0.413,1,-9.81,1,0.373,0.00133,0.396,0.101,0.111,149.004,258880,4,rap
84,0.773,0.75,8,-4.009,0,0.109,0.0,0.117,0.174,0.783,123.426,220587,4,rap
72,0.637,0.723,2,-5.547,1,0.0134,7.87e-05,0.091,0.196,0.228,143.013,214960,4,rap
84,0.548,0.805,7,-5.732,1,0.212,0.000389,0.351,0.408,0.648,142.094,216387,4,rap
74,0.871,0.702,5,-8.025,1,0.296,0.0,0.253,0.0912,0.675,125.089,131286,4,rap
57,0.562,0.502,6,-10.269,0,0.323,0.0,0.255,0.0757,0.322,120.104,224000,1,rap
48,0.686,0.609,9,-6.784,0,0.142,0.0,0.165,0.0631,0.737,152.05,189474,4,rap
64,0.95,0.489,8,-8.411,1,0.105,0.0,0.462,0.411,0.919,130.021,158769,4,rap
66,0.764,0.475,0,-12.618,1,0.345,0.0,0.114,0.14,0.34,129.974,243270,4,rap
64,0.65,0.778,1,-4.226,0,0.221,0.0,0.134,0.0695,0.6,141.849,223120,4,rap
64,0.851,0.666,11,-5.334,0,0.139,0.0,0.0694,0.105,0.0585,134.068,129105,4,rap
68,0.681,0.701,9,-6.336,1,0.106,0.0,0.0767,0.208,0.398,139.952,175203,4,rap
70,0.974,0.596,6,-8.888,1,0.0976,0.0,0.184,0.151,0.892,111.959,149040,4,rap
72,0.823,0.552,4,-7.57,0,0.0174,0.0,0.324,0.122,0.418,124.038,205760,4,rap
61,0.832,0.291,5,-9.272,0,0.00503,0.0,0.309,0.0796,0.29,134.065,201085,4,rap
44,0.744,0.557,9,-9.552,0,0.143,0.0,0.23,0.138,0.66,151.054,198964,4,rap
63,0.682,0.653,8,-6.062,1,0.13,0.00116,0.339,0.129,0.428,188.115,196267,4,rap
69,0.787,0.713,7,-5.252,1,0.0849,0.0,0.401,0.717,0.761,175.046,148759,4,rap
53,0.816,0.621,0,-6.352,1,0.18,0.0,0.181,0.085,0.403,97.015,188041,4,rap
71,0.919,0.622,1,-7.384,1,0.228,4.24e-06,0.0997,0.122,0.424,140.022,205803,4,rap
63,0.869,0.59,11,-8.214,1,0.07,0.0,0.257,0.236,0.479,107.934,151147,4,rap
40,0.863,0.613,1,-6.005,1,0.0317,0.0,0.101,0.106,0.411,85.012,169489,4,rap
50,0.899,0.544,0,-6.327,1,0.0548,0.0,0.151,0.132,0.533,129.928,138252,4,rap
48,0.833,0.57,8,-6.592,1,0.00482,3.51e-06,0.116,0.164,0.113,152.044,232863,4,rap
53,0.9,0.592,1,-7.221,1,0.0957,0.0,0.482,0.0788,0.873,121.082,182427,4,rap
76,0.808,0.617,10,-9.32,0,0.113,0.0,0.442,0.734,0.632,149.962,166400,4,rap
64,0.755,0.772,6,-5.585,1,0.128,0.0,0.4,0.157,0.678,132.906,141827,4,rap
70,0.688,0.656,4,-5.541,0,0.218,0.0,0.276,0.115,0.365,160.414,157657,4,rap
83,0.854,0.569,5,-8.151,0,0.0609,0.0816,0.106,0.1,0.294,80.015,205040,4,rap
66,0.767,0.715,8,-4.934,0,0.312,0.0,0.0523,0.0973,0.577,149.957,193618,4,rap
73,0.774,0.554,0,-7.909,1,0.207,0.0,0.0383,0.132,0.349,99.034,162547,4,rap
84,0.833,0.434,2,-8.795,1,0.0102,0.0219,0.431,0.165,0.281,150.062,204600,4,rap
57,0.832,0.758,2,-5.2,1,0.0524,0.0,0.246,0.251,0.667,154.027,124564,4,rap
73,0.794,0.51,9,-7.314,1,0.0505,1.81e-06,0.42,0.0562,0.18,167.879,194561,4,rap
48,0.776,0.64,7,-8.058,1,0.15,0.0,0.183,0.0983,0.326,160.038,201627,4,rap
64,0.773,0.744,6,-5.108,0,0.0114,0.0,0.244,0.066,0.764,141.004,190680,4,rap
