popularity,danceability,energy,key,loudness,mode,acousticness,instrumentalness,speechiness,liveness,valence,tempo,duration_ms,time_signature,genre
73,0.925,0.443,1,-8.216,1,0.0172,0.0,0.264,0.276,0.35,136.078,236615,4,rap
77,0.907,0.633,2,-5.145,1,0.0876,2.6e-06,0.184,0.106,0.395,145.914,276147,4,rap
58,0.646,0.899,6,-2.232,1,0.0337,0.0,0.298,0.232,0.685,164.119,219507,4,rap
68,0.67,0.515,1,-6.977,1,0.0705,0.0,0.397,0.25,0.422,122.006,270867,4,rap
77,0.746,0.687,1,-7.475,1,0.155,0.0,0.382,0.137,0.283,143.931,188320,4,rap
56,0.591,0.846,7,-3.687,1,0.186,0.0,0.276,0.463,0.121,94.795,302492,4,rap
60,0.562,0.544,8,-5.065,1,0.536,0.0,0.369,0.17,0.231,159.517,375050,4,rap
75,0.457,0.906,5,-2.278,0,0.249,0.0,0.342,0.182,0.54,104.02,357707,5,rap
69,0.59,0.493,7,-8.704,0,0.402,0.00504,0.0367,0.129,0.0498,150.026,252379,4,rap
69,0.899,0.586,11,-7.866,0,0.279,0.0,0.343,0.0836,0.492,150.002,214467,4,rap
62,0.749,0.476,11,-11.147,0,0.579,0.0,0.507,0.1,0.534,71.937,188189,4,rap
78,0.629,0.515,0,-10.358,0,0.0267,1.22e-05,0.265,0.0888,0.299,121.845,277387,4,rap
77,0.582,0.677,7,-7.081,1,0.0312,6.6e-06,0.172,0.122,0.205,193.818,240653,4,rap
72,0.444,0.627,7,-8.744,0,0.123,0.0,0.252,0.0795,0.359,98.21,206627,3,rap
74,0.747,0.571,11,-7.916,1,0.38,0.0,0.478,0.534,0.553,172.104,181933,4,rap
72,0.559,0.716,11,-3.964,0,0.737,0.0,0.39,0.252,0.504,176.618,275227,4,rap
70,0.877,0.391,1,-8.196,1,0.0317,0.000502,0.063,0.0945,0.122,131.018,189230,4,rap
74,0.59,0.468,10,-11.083,0,0.0789,0.0,0.185,0.101,0.349,92.287,245227,4,rap
73,0.843,0.485,10,-8.735,0,0.181,0.0675,0.195,0.107,0.689,100.053,192418,4,rap
73,0.418,0.546,0,-9.057,0,0.227,0.0,0.238,0.229,0.294,160.152,208813,4,rap
72,0.722,0.252,1,-14.411,0,0.0671,0.0,0.0761,0.0852,0.275,79.923,238120,4,rap
77,0.794,0.653,7,-7.839,1,0.0489,4.88e-05,0.104,0.1,0.397,117.996,263373,4,rap
68,0.813,0.453,1,-6.941,1,0.0933,0.0,0.338,0.14,0.191,161.997,208027,4,rap
68,0.794,0.735,0,-4.204,1,0.108,0.00578,0.054,0.112,0.223,107.374,234373,4,rap
68,0.714,0.563,1,-7.574,1,0.0266,0.0,0.0723,0.0776,0.31,100.091,241853,4,rap
70,0.72,0.412,11,-8.687,0,0.196,0.0,0.223,0.342,0.179,114.408,275840,4,rap
60,0.473,0.53,0,-8.506,1,0.812,6.92e-06,0.249,0.227,0.637,74.732,351220,3,rap
67,0.89,0.667,2,-6.862,1,0.0579,2.97e-05,0.0521,0.108,0.522,105.099,220467,4,rap
63,0.631,0.788,4,-7.142,0,0.371,0.000317,0.102,0.108,0.544,157.769,240957,4,rap
72,0.781,0.721,5,-9.133,0,0.0945,0.391,0.0514,0.104,0.849,123.011,250337,4,rap
60,0.416,0.824,1,-3.075,1,0.00391,0.0,0.343,0.104,0.417,85.433,382262,5,rap
69,0.507,0.429,2,-7.726,1,0.0518,0.0,0.326,0.109,0.0744,91.0,273578,3,rap
78,0.618,0.693,7,-5.943,0,0.246,0.0,0.45,0.112,0.454,170.982,283551,4,rap
70,0.822,0.318,10,-12.391,1,0.493,0.0128,0.0575,0.11,0.138,102.998,245787,4,rap
68,0.606,0.811,7,-4.667,1,0.00782,1.49e-05,0.278,0.349,0.276,156.347,234333,4,rap
70,0.684,0.486,1,-10.155,1,0.00268,0.000148,0.132,0.157,0.355,131.913,219893,4,rap
70,0.761,0.598,10,-7.249,0,0.126,0.0,0.182,0.0839,0.446,173.897,163974,4,rap
69,0.834,0.433,0,-9.607,1,0.0258,0.0,0.174,0.633,0.229,133.938,189853,3,rap
67,0.414,0.677,1,-5.12,1,0.0248,0.0,0.254,0.0793,0.0853,172.521,302173,4,rap
67,0.85,0.473,10,-5.747,0,0.117,0.0103,0.209,0.108,0.38,85.454,157605,4,rap
76,0.807,0.319,0,-8.152,0,0.133,0.000338,0.0581,0.101,0.299,94.992,182080,4,rap
